base,ligand,aryl_halide,additive
P2Et,XPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,1-chloro-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,1-bromo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,1-iodo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,1-chloro-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,1-bromo-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,1-ethyl-4-iodobenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,2-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,2-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,2-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,3-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,3-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,3-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,None,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,1-chloro-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,1-bromo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,1-iodo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,1-chloro-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,1-bromo-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,1-ethyl-4-iodobenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,2-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,2-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,2-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,3-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,3-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,3-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,XPhos,None,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,1-chloro-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,1-bromo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,1-iodo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,1-chloro-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,1-bromo-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,1-ethyl-4-iodobenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,2-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,2-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,2-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,3-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,3-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,3-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,XPhos,None,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,XPhos,1-chloro-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
P2Et,XPhos,1-bromo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
P2Et,XPhos,1-iodo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
P2Et,XPhos,1-chloro-4-methoxybenzene,3-methyl-5-phenylisoxazole
P2Et,XPhos,1-bromo-4-methoxybenzene,3-methyl-5-phenylisoxazole
P2Et,XPhos,1-iodo-4-methoxybenzene,3-methyl-5-phenylisoxazole
P2Et,XPhos,1-chloro-4-ethylbenzene,3-methyl-5-phenylisoxazole
P2Et,XPhos,1-bromo-4-ethylbenzene,3-methyl-5-phenylisoxazole
P2Et,XPhos,1-ethyl-4-iodobenzene,3-methyl-5-phenylisoxazole
P2Et,XPhos,2-chloropyridine,3-methyl-5-phenylisoxazole
P2Et,XPhos,2-bromopyridine,3-methyl-5-phenylisoxazole
P2Et,XPhos,2-iodopyridine,3-methyl-5-phenylisoxazole
P2Et,XPhos,3-chloropyridine,3-methyl-5-phenylisoxazole
P2Et,XPhos,3-bromopyridine,3-methyl-5-phenylisoxazole
P2Et,XPhos,3-iodopyridine,3-methyl-5-phenylisoxazole
P2Et,XPhos,None,3-methyl-5-phenylisoxazole
BTMG,XPhos,1-chloro-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
BTMG,XPhos,1-bromo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
BTMG,XPhos,1-iodo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
BTMG,XPhos,1-chloro-4-methoxybenzene,3-methyl-5-phenylisoxazole
BTMG,XPhos,1-bromo-4-methoxybenzene,3-methyl-5-phenylisoxazole
BTMG,XPhos,1-iodo-4-methoxybenzene,3-methyl-5-phenylisoxazole
BTMG,XPhos,1-chloro-4-ethylbenzene,3-methyl-5-phenylisoxazole
BTMG,XPhos,1-bromo-4-ethylbenzene,3-methyl-5-phenylisoxazole
BTMG,XPhos,1-ethyl-4-iodobenzene,3-methyl-5-phenylisoxazole
BTMG,XPhos,2-chloropyridine,3-methyl-5-phenylisoxazole
BTMG,XPhos,2-bromopyridine,3-methyl-5-phenylisoxazole
BTMG,XPhos,2-iodopyridine,3-methyl-5-phenylisoxazole
BTMG,XPhos,3-chloropyridine,3-methyl-5-phenylisoxazole
BTMG,XPhos,3-bromopyridine,3-methyl-5-phenylisoxazole
BTMG,XPhos,3-iodopyridine,3-methyl-5-phenylisoxazole
BTMG,XPhos,None,3-methyl-5-phenylisoxazole
MTBD,XPhos,1-chloro-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
MTBD,XPhos,1-bromo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
MTBD,XPhos,1-iodo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
MTBD,XPhos,1-chloro-4-methoxybenzene,3-methyl-5-phenylisoxazole
MTBD,XPhos,1-bromo-4-methoxybenzene,3-methyl-5-phenylisoxazole
MTBD,XPhos,1-iodo-4-methoxybenzene,3-methyl-5-phenylisoxazole
MTBD,XPhos,1-chloro-4-ethylbenzene,3-methyl-5-phenylisoxazole
MTBD,XPhos,1-bromo-4-ethylbenzene,3-methyl-5-phenylisoxazole
MTBD,XPhos,1-ethyl-4-iodobenzene,3-methyl-5-phenylisoxazole
MTBD,XPhos,2-chloropyridine,3-methyl-5-phenylisoxazole
MTBD,XPhos,2-bromopyridine,3-methyl-5-phenylisoxazole
MTBD,XPhos,2-iodopyridine,3-methyl-5-phenylisoxazole
MTBD,XPhos,3-chloropyridine,3-methyl-5-phenylisoxazole
MTBD,XPhos,3-bromopyridine,3-methyl-5-phenylisoxazole
MTBD,XPhos,3-iodopyridine,3-methyl-5-phenylisoxazole
MTBD,XPhos,None,3-methyl-5-phenylisoxazole
P2Et,XPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,2-chloropyridine,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,2-bromopyridine,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,2-iodopyridine,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,3-chloropyridine,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,3-bromopyridine,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,3-iodopyridine,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,None,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,2-chloropyridine,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,2-bromopyridine,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,2-iodopyridine,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,3-chloropyridine,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,3-bromopyridine,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,3-iodopyridine,"N,N-dibenzylisoxazol-3-amine"
BTMG,XPhos,None,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,2-chloropyridine,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,2-bromopyridine,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,2-iodopyridine,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,3-chloropyridine,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,3-bromopyridine,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,3-iodopyridine,"N,N-dibenzylisoxazol-3-amine"
MTBD,XPhos,None,"N,N-dibenzylisoxazol-3-amine"
P2Et,XPhos,1-chloro-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,1-bromo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,1-iodo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,1-chloro-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,1-bromo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,1-iodo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,1-chloro-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,1-bromo-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,1-ethyl-4-iodobenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,2-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,2-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,2-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,3-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,3-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,3-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,XPhos,None,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,1-chloro-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,1-bromo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,1-iodo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,1-chloro-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,1-bromo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,1-iodo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,1-chloro-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,1-bromo-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,1-ethyl-4-iodobenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,2-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,2-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,2-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,3-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,3-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,3-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
BTMG,XPhos,None,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,1-chloro-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,1-bromo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,1-iodo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,1-chloro-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,1-bromo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,1-iodo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,1-chloro-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,1-bromo-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,1-ethyl-4-iodobenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,2-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,2-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,2-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,3-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,3-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,3-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
MTBD,XPhos,None,methyl-5-(furan-2-yl)isoxazole-3-carboxylate
P2Et,t-BuXPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,1-chloro-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,1-bromo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,1-iodo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,1-chloro-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,1-bromo-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,1-ethyl-4-iodobenzene,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,2-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,2-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,2-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,3-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,3-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,3-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,None,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,1-chloro-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,1-bromo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,1-iodo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,1-chloro-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,1-bromo-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,1-ethyl-4-iodobenzene,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,2-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,2-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,2-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,3-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,3-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,3-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
BTMG,t-BuXPhos,None,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,1-chloro-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,1-bromo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,1-iodo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,1-chloro-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,1-bromo-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,1-ethyl-4-iodobenzene,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,2-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,2-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,2-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,3-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,3-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,3-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate
MTBD,t-BuXPhos,None,ethyl-3-methoxyisoxazole-5-carboxylate
P2Et,t-BuXPhos,1-chloro-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,1-bromo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,1-iodo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,1-chloro-4-methoxybenzene,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,1-bromo-4-methoxybenzene,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,1-iodo-4-methoxybenzene,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,1-chloro-4-ethylbenzene,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,1-bromo-4-ethylbenzene,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,1-ethyl-4-iodobenzene,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,2-chloropyridine,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,2-bromopyridine,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,2-iodopyridine,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,3-chloropyridine,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,3-bromopyridine,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,3-iodopyridine,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,None,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,1-chloro-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,1-bromo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,1-iodo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,1-chloro-4-methoxybenzene,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,1-bromo-4-methoxybenzene,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,1-iodo-4-methoxybenzene,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,1-chloro-4-ethylbenzene,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,1-bromo-4-ethylbenzene,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,1-ethyl-4-iodobenzene,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,2-chloropyridine,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,2-bromopyridine,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,2-iodopyridine,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,3-chloropyridine,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,3-bromopyridine,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,3-iodopyridine,3-methyl-5-phenylisoxazole
BTMG,t-BuXPhos,None,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,1-chloro-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,1-bromo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,1-iodo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,1-chloro-4-methoxybenzene,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,1-bromo-4-methoxybenzene,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,1-iodo-4-methoxybenzene,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,1-chloro-4-ethylbenzene,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,1-bromo-4-ethylbenzene,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,1-ethyl-4-iodobenzene,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,2-chloropyridine,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,2-bromopyridine,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,2-iodopyridine,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,3-chloropyridine,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,3-bromopyridine,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,3-iodopyridine,3-methyl-5-phenylisoxazole
MTBD,t-BuXPhos,None,3-methyl-5-phenylisoxazole
P2Et,t-BuXPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,t-BuXPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,t-BuXPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,t-BuXPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,t-BuXPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
P2Et,t-BuXPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine"
