base,ligand,aryl_halide,additive,yield
P2Et,AdBrettPhos,2-iodopyridine,ethyl-isoxazole-3-carboxylate,17.5357483
P2Et,AdBrettPhos,3-chloropyridine,ethyl-isoxazole-3-carboxylate,0.0
P2Et,AdBrettPhos,3-bromopyridine,ethyl-isoxazole-3-carboxylate,0.0
P2Et,AdBrettPhos,3-iodopyridine,ethyl-isoxazole-3-carboxylate,16.7720232
P2Et,AdBrettPhos,None,ethyl-isoxazole-3-carboxylate,0.0
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,12.19056007
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,34.43934364
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,36.629676
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,0.4065857229999999
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,33.21564888
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,37.49278178
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,ethyl-isoxazole-3-carboxylate,1.161532817
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,ethyl-isoxazole-3-carboxylate,50.13324447
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,ethyl-isoxazole-3-carboxylate,58.15311301
BTMG,AdBrettPhos,2-chloropyridine,ethyl-isoxazole-3-carboxylate,43.94688122
BTMG,AdBrettPhos,2-bromopyridine,ethyl-isoxazole-3-carboxylate,46.59177534
BTMG,AdBrettPhos,2-iodopyridine,ethyl-isoxazole-3-carboxylate,51.25885662
BTMG,AdBrettPhos,3-chloropyridine,ethyl-isoxazole-3-carboxylate,14.93339955
BTMG,AdBrettPhos,3-bromopyridine,ethyl-isoxazole-3-carboxylate,55.59012858
BTMG,AdBrettPhos,3-iodopyridine,ethyl-isoxazole-3-carboxylate,55.78951841
BTMG,AdBrettPhos,None,ethyl-isoxazole-3-carboxylate,0.0
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,14.51047679
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,38.37909694
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,52.49415636
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,0.7862553109999999
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,47.61178197
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,50.83768511
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,ethyl-isoxazole-3-carboxylate,1.226267555
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,ethyl-isoxazole-3-carboxylate,75.29152855
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,ethyl-isoxazole-3-carboxylate,79.19714754
MTBD,AdBrettPhos,2-chloropyridine,ethyl-isoxazole-3-carboxylate,83.03295526
MTBD,AdBrettPhos,2-bromopyridine,ethyl-isoxazole-3-carboxylate,93.56409267
MTBD,AdBrettPhos,2-iodopyridine,ethyl-isoxazole-3-carboxylate,96.13228316
MTBD,AdBrettPhos,3-chloropyridine,ethyl-isoxazole-3-carboxylate,11.53765302
MTBD,AdBrettPhos,3-bromopyridine,ethyl-isoxazole-3-carboxylate,89.97416157
MTBD,AdBrettPhos,3-iodopyridine,ethyl-isoxazole-3-carboxylate,86.79260178
MTBD,AdBrettPhos,None,ethyl-isoxazole-3-carboxylate,0.0
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,7.257395781
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,9.576264128
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,10.75553549
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,0.6131578329999999
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,10.63604029
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,14.35852859
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,1.582170389
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,13.89350209
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,ethyl-5-methylisoxazole-4-carboxylate,23.26106265
P2Et,AdBrettPhos,2-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,15.64688259
P2Et,AdBrettPhos,2-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,16.4099085
P2Et,AdBrettPhos,2-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,23.02454867
P2Et,AdBrettPhos,3-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,7.488530825
P2Et,AdBrettPhos,3-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,12.60415393
P2Et,AdBrettPhos,3-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,14.36942688
P2Et,AdBrettPhos,None,ethyl-5-methylisoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,3.835722246
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,13.98397961
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,1.520182439
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,16.00671459
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,3.744544243
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,ethyl-5-methylisoxazole-4-carboxylate,27.85496925
BTMG,AdBrettPhos,2-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,3.964447459
BTMG,AdBrettPhos,2-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,6.168096918
BTMG,AdBrettPhos,2-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,14.42398425
BTMG,AdBrettPhos,3-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,3-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,7.466671245
BTMG,AdBrettPhos,3-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,17.36013023
BTMG,AdBrettPhos,None,ethyl-5-methylisoxazole-4-carboxylate,0.0
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,5.889073661
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,27.06341711
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,34.65614692
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,0.0
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,24.41645938
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,25.12838943
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,0.954745242
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,43.35191306
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,ethyl-5-methylisoxazole-4-carboxylate,51.5902696
MTBD,AdBrettPhos,2-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,48.18783868
MTBD,AdBrettPhos,2-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,49.14544471
MTBD,AdBrettPhos,2-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,63.351286
MTBD,AdBrettPhos,3-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,3.647451971
MTBD,AdBrettPhos,3-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,43.17813797
MTBD,AdBrettPhos,3-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,47.34357171
MTBD,AdBrettPhos,None,ethyl-5-methylisoxazole-4-carboxylate,0.0
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,0.698318685
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,2.97486192
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,3.10979023
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.0
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.489044772
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,4.88514688
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,0.0
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,1.305562617
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,ethyl-isoxazole-4-carboxylate,6.931862367000001
P2Et,AdBrettPhos,2-chloropyridine,ethyl-isoxazole-4-carboxylate,0.0
P2Et,AdBrettPhos,2-bromopyridine,ethyl-isoxazole-4-carboxylate,0.0
P2Et,AdBrettPhos,2-iodopyridine,ethyl-isoxazole-4-carboxylate,6.151237345
P2Et,AdBrettPhos,3-chloropyridine,ethyl-isoxazole-4-carboxylate,0.0
P2Et,AdBrettPhos,3-bromopyridine,ethyl-isoxazole-4-carboxylate,2.42482932
P2Et,AdBrettPhos,3-iodopyridine,ethyl-isoxazole-4-carboxylate,7.121202502999999
P2Et,AdBrettPhos,None,ethyl-isoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,1.12036933
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,1.896181594
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.974444275
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,0.9560868
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,ethyl-isoxazole-4-carboxylate,2.600006823
BTMG,AdBrettPhos,2-chloropyridine,ethyl-isoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,2-bromopyridine,ethyl-isoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,2-iodopyridine,ethyl-isoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,3-chloropyridine,ethyl-isoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,3-bromopyridine,ethyl-isoxazole-4-carboxylate,0.0
BTMG,AdBrettPhos,3-iodopyridine,ethyl-isoxazole-4-carboxylate,1.40959558
BTMG,AdBrettPhos,None,ethyl-isoxazole-4-carboxylate,0.0
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,17.87933698
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,24.40165539
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,24.45376754
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,1.682541771
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,18.44134196
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,18.87491239
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,6.9499718360000005
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,30.37188127
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,ethyl-isoxazole-4-carboxylate,33.47151562
MTBD,AdBrettPhos,2-chloropyridine,ethyl-isoxazole-4-carboxylate,34.48220577
MTBD,AdBrettPhos,2-bromopyridine,ethyl-isoxazole-4-carboxylate,35.36016156
MTBD,AdBrettPhos,2-iodopyridine,ethyl-isoxazole-4-carboxylate,35.68280094
MTBD,AdBrettPhos,3-chloropyridine,ethyl-isoxazole-4-carboxylate,18.37316337
MTBD,AdBrettPhos,3-bromopyridine,ethyl-isoxazole-4-carboxylate,27.82910373
MTBD,AdBrettPhos,3-iodopyridine,ethyl-isoxazole-4-carboxylate,37.08543096
MTBD,AdBrettPhos,None,ethyl-isoxazole-4-carboxylate,0.0
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,benzo[d]isoxazole,8.62455294
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,14.26125924
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,28.49871025
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,benzo[d]isoxazole,0.538585368
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,benzo[d]isoxazole,13.34881918
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,benzo[d]isoxazole,28.28230111
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,benzo[d]isoxazole,1.999177844
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,benzo[d]isoxazole,27.16016891
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,benzo[d]isoxazole,50.52138402
P2Et,AdBrettPhos,2-chloropyridine,benzo[d]isoxazole,20.00288675
P2Et,AdBrettPhos,2-bromopyridine,benzo[d]isoxazole,25.99050807
P2Et,AdBrettPhos,2-iodopyridine,benzo[d]isoxazole,40.32898976
P2Et,AdBrettPhos,3-chloropyridine,benzo[d]isoxazole,13.34689497
P2Et,AdBrettPhos,3-bromopyridine,benzo[d]isoxazole,40.63647217
P2Et,AdBrettPhos,3-iodopyridine,benzo[d]isoxazole,74.04736649
P2Et,AdBrettPhos,None,benzo[d]isoxazole,0.0
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,benzo[d]isoxazole,5.195732957
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,19.31180946
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,30.77223842
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,benzo[d]isoxazole,0.0
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,benzo[d]isoxazole,11.75749506
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,benzo[d]isoxazole,23.34747951
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,benzo[d]isoxazole,1.039903259
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,benzo[d]isoxazole,28.39783953
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,benzo[d]isoxazole,39.89470015
BTMG,AdBrettPhos,2-chloropyridine,benzo[d]isoxazole,13.79100096
BTMG,AdBrettPhos,2-bromopyridine,benzo[d]isoxazole,19.53099508
BTMG,AdBrettPhos,2-iodopyridine,benzo[d]isoxazole,26.870862899999995
BTMG,AdBrettPhos,3-chloropyridine,benzo[d]isoxazole,9.396462800000002
BTMG,AdBrettPhos,3-bromopyridine,benzo[d]isoxazole,40.58293806
BTMG,AdBrettPhos,3-iodopyridine,benzo[d]isoxazole,52.66349061
BTMG,AdBrettPhos,None,benzo[d]isoxazole,0.0
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,benzo[d]isoxazole,15.85078385
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,32.88980878
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,47.13760632
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,benzo[d]isoxazole,0.7072545920000001
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,benzo[d]isoxazole,32.71728338
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,benzo[d]isoxazole,41.68551837
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,benzo[d]isoxazole,1.753987647
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,benzo[d]isoxazole,54.56471519
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,benzo[d]isoxazole,68.58213231
MTBD,AdBrettPhos,2-chloropyridine,benzo[d]isoxazole,60.52865164
MTBD,AdBrettPhos,2-bromopyridine,benzo[d]isoxazole,67.75052852
MTBD,AdBrettPhos,2-iodopyridine,benzo[d]isoxazole,80.80959568
MTBD,AdBrettPhos,3-chloropyridine,benzo[d]isoxazole,6.777260235
MTBD,AdBrettPhos,3-bromopyridine,benzo[d]isoxazole,48.77228165
MTBD,AdBrettPhos,3-iodopyridine,benzo[d]isoxazole,74.51133845
MTBD,AdBrettPhos,None,benzo[d]isoxazole,0.0
P2Et,XPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate,24.10905766
P2Et,XPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate,32.87780619
P2Et,XPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate,43.39942952
P2Et,XPhos,1-chloro-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate,1.221284135
P2Et,XPhos,1-bromo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate,25.1779767
P2Et,XPhos,1-iodo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate,32.37253744
P2Et,XPhos,1-chloro-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate,7.676008537
P2Et,XPhos,1-bromo-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate,60.41732712
P2Et,XPhos,1-ethyl-4-iodobenzene,ethyl-3-methoxyisoxazole-5-carboxylate,64.50667156
P2Et,XPhos,2-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate,36.55522639
P2Et,XPhos,2-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,46.64960106
P2Et,XPhos,2-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,47.85301388
P2Et,XPhos,3-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate,21.44960942
P2Et,XPhos,3-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,27.71714775
P2Et,XPhos,3-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,52.2237426
P2Et,XPhos,None,ethyl-3-methoxyisoxazole-5-carboxylate,0.0
BTMG,XPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate,15.42545497
BTMG,XPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate,30.08596307
BTMG,XPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate,35.8368136
BTMG,XPhos,1-chloro-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate,0.0
BTMG,XPhos,1-bromo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate,11.6535106
BTMG,XPhos,1-iodo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate,17.02843498
BTMG,XPhos,1-chloro-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate,1.188847918
BTMG,XPhos,1-bromo-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate,32.40012299
BTMG,XPhos,1-ethyl-4-iodobenzene,ethyl-3-methoxyisoxazole-5-carboxylate,27.27757284
BTMG,XPhos,2-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate,24.95662893
BTMG,XPhos,2-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,45.54864618
BTMG,XPhos,2-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,42.79858664
BTMG,XPhos,3-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate,8.905135224
BTMG,XPhos,3-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,18.1199602
BTMG,XPhos,3-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,27.22195897
BTMG,XPhos,None,ethyl-3-methoxyisoxazole-5-carboxylate,0.0
MTBD,XPhos,1-chloro-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate,8.286467695
MTBD,XPhos,1-bromo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate,22.46669781
MTBD,XPhos,1-iodo-4-(trifluoromethyl)benzene,ethyl-3-methoxyisoxazole-5-carboxylate,37.70168941
MTBD,XPhos,1-chloro-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate,0.0
MTBD,XPhos,1-bromo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate,8.034140762
MTBD,XPhos,1-iodo-4-methoxybenzene,ethyl-3-methoxyisoxazole-5-carboxylate,20.18480169
MTBD,XPhos,1-chloro-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate,0.662349524
MTBD,XPhos,1-bromo-4-ethylbenzene,ethyl-3-methoxyisoxazole-5-carboxylate,21.77773542
MTBD,XPhos,1-ethyl-4-iodobenzene,ethyl-3-methoxyisoxazole-5-carboxylate,53.28001638
MTBD,XPhos,2-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate,23.90935743
MTBD,XPhos,2-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,47.15771685
MTBD,XPhos,2-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,62.53548833
MTBD,XPhos,3-chloropyridine,ethyl-3-methoxyisoxazole-5-carboxylate,4.577603745
MTBD,XPhos,3-bromopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,21.19444726
MTBD,XPhos,3-iodopyridine,ethyl-3-methoxyisoxazole-5-carboxylate,42.00065126
MTBD,XPhos,None,ethyl-3-methoxyisoxazole-5-carboxylate,0.0
P2Et,XPhos,1-chloro-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,18.40035471
P2Et,XPhos,1-bromo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,16.25238798
P2Et,XPhos,1-iodo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,42.71521565
P2Et,XPhos,1-chloro-4-methoxybenzene,3-methyl-5-phenylisoxazole,0.0
P2Et,XPhos,1-bromo-4-methoxybenzene,3-methyl-5-phenylisoxazole,39.12148383
P2Et,XPhos,1-iodo-4-methoxybenzene,3-methyl-5-phenylisoxazole,47.59873076
P2Et,XPhos,1-chloro-4-ethylbenzene,3-methyl-5-phenylisoxazole,3.5977898880000003
P2Et,XPhos,1-bromo-4-ethylbenzene,3-methyl-5-phenylisoxazole,69.98737297
P2Et,XPhos,1-ethyl-4-iodobenzene,3-methyl-5-phenylisoxazole,70.05483344
P2Et,XPhos,2-chloropyridine,3-methyl-5-phenylisoxazole,20.97581455
P2Et,XPhos,2-bromopyridine,3-methyl-5-phenylisoxazole,23.18775097
P2Et,XPhos,2-iodopyridine,3-methyl-5-phenylisoxazole,22.00500964
P2Et,XPhos,3-chloropyridine,3-methyl-5-phenylisoxazole,18.04784884
P2Et,XPhos,3-bromopyridine,3-methyl-5-phenylisoxazole,23.57347354
P2Et,XPhos,3-iodopyridine,3-methyl-5-phenylisoxazole,81.35759178
P2Et,XPhos,None,3-methyl-5-phenylisoxazole,0.0
BTMG,XPhos,1-chloro-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,14.75153907
BTMG,XPhos,1-bromo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,31.62416369
BTMG,XPhos,1-iodo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,37.39576088
BTMG,XPhos,1-chloro-4-methoxybenzene,3-methyl-5-phenylisoxazole,0.448085745
BTMG,XPhos,1-bromo-4-methoxybenzene,3-methyl-5-phenylisoxazole,13.27473408
BTMG,XPhos,1-iodo-4-methoxybenzene,3-methyl-5-phenylisoxazole,17.72318391
BTMG,XPhos,1-chloro-4-ethylbenzene,3-methyl-5-phenylisoxazole,3.418730848
BTMG,XPhos,1-bromo-4-ethylbenzene,3-methyl-5-phenylisoxazole,25.122444199999997
BTMG,XPhos,1-ethyl-4-iodobenzene,3-methyl-5-phenylisoxazole,30.07190595
BTMG,XPhos,2-chloropyridine,3-methyl-5-phenylisoxazole,22.54874195
BTMG,XPhos,2-bromopyridine,3-methyl-5-phenylisoxazole,36.80117668
BTMG,XPhos,2-iodopyridine,3-methyl-5-phenylisoxazole,42.20791273
BTMG,XPhos,3-chloropyridine,3-methyl-5-phenylisoxazole,8.748271212999999
BTMG,XPhos,3-bromopyridine,3-methyl-5-phenylisoxazole,19.13281286
BTMG,XPhos,3-iodopyridine,3-methyl-5-phenylisoxazole,27.47497093
BTMG,XPhos,None,3-methyl-5-phenylisoxazole,0.0
MTBD,XPhos,1-chloro-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,9.361658454
MTBD,XPhos,1-bromo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,22.12521071
MTBD,XPhos,1-iodo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,38.83428513
MTBD,XPhos,1-chloro-4-methoxybenzene,3-methyl-5-phenylisoxazole,0.0
MTBD,XPhos,1-bromo-4-methoxybenzene,3-methyl-5-phenylisoxazole,9.540244592
MTBD,XPhos,1-iodo-4-methoxybenzene,3-methyl-5-phenylisoxazole,21.41511712
MTBD,XPhos,1-chloro-4-ethylbenzene,3-methyl-5-phenylisoxazole,2.2171631169999997
MTBD,XPhos,1-bromo-4-ethylbenzene,3-methyl-5-phenylisoxazole,25.83582864
MTBD,XPhos,1-ethyl-4-iodobenzene,3-methyl-5-phenylisoxazole,53.84533811
MTBD,XPhos,2-chloropyridine,3-methyl-5-phenylisoxazole,25.36847762
MTBD,XPhos,2-bromopyridine,3-methyl-5-phenylisoxazole,50.91041247
